Name,Address 1,City,State,ZipCode,DistanceFromSearchedZipCode,SearchedZipCode,ServiceType,Phone,Hours,County
Lazarus Ministries,3151 Olive Street,Kansas,City,MO,Distance: 4.10 Miles,66205, On-site Meals,816-531-3138,"PLEASE CALL TO CONFIRM HOURS
Saturday - every week
11:00 AM - 12:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
MLM,3031 Holmes Street,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-931-0027,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 11:00 AM
Tuesday - every week
8:30 AM - 11:00 AM
Wednesday - every week
8:30 AM - 11:00 AM
Thursday - every week
8:30 AM - 11:00 AM
Friday - every week
8:30 AM - 11:00 AM
Closed
Sunday, Saturday",Johnson
Mountaintop Inc.,1700 E. Linwood Boulevard,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-241-1431,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
2:00 PM - 4:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday, Saturday",Johnson
Lazarus Ministries,3151 Olive Street,Kansas,City,MO,Distance: 4.10 Miles,66205, On-site Meals,816-842-3484,"PLEASE CALL TO CONFIRM HOURS
Saturday - every week
11:30 AM - 12:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Linwood United Church,3151 Olive Street,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-923-3213,"PLEASE CALL TO CONFIRM HOURS
Friday - every week
10:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Saturday",Johnson
MLM - Central,3031 Holmes Street,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-285-3141,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 11:00 AM
Tuesday - every week
8:30 AM - 11:00 AM
Wednesday - every week
8:30 AM - 11:00 AM
Thursday - every week
8:30 AM - 11:00 AM
Friday - every week
8:30 AM - 11:00 AM
Closed
Sunday, Saturday",Johnson
Vernell's Pantry,3634 Brooklyn Avenue,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-923-5815,"PLEASE CALL TO CONFIRM HOURS
Saturday - 2nd and 4th Week
10:00 AM - 2:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Central Presbyterian Church,3501 Campbell Street,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-931-2515,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
8:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday, Saturday",Johnson
Victorious Life Church,3400 Paseo Boulevard,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-561-3619,"PLEASE CALL TO CONFIRM HOURS
Sunday - 2nd and 4th Week
12:00 PM - 3:00 PM
Closed
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Johnson
Metropolitan Missionary B.C.,2310 E Linwood Boulevard,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-923-3689,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 12:00 PM
Closed
Sunday, Monday, Wednesday, Thursday, Friday, Saturday",Johnson
Bainbridge Apartments,908 E Armour Boulevard,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-807-5522,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 5:00 PM
Tuesday - every week
9:00 AM - 5:00 PM
Wednesday - every week
9:00 AM - 5:00 PM
Thursday - every week
9:00 AM - 5:00 PM
Friday - every week
9:00 AM - 5:00 PM
Closed
Sunday, Saturday",Johnson
New Start,3511 Forest Avenue,Kansas,City,MO,Distance: 4.10 Miles,66205, Pantry,816-472-5664,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 4:00 PM
Tuesday - every week
9:00 AM - 4:00 PM
Wednesday - every week
9:00 AM - 1:00 PM
Thursday - every week
9:00 AM - 4:00 PM
Closed
Sunday, Friday, Saturday",Johnson
Centennial United Methodist,1834 Woodland Avenue,Kansas,City,MO,Distance: 4.50 Miles,66205, Pantry,816-421-5527,"PLEASE CALL TO CONFIRM HOURS
Wednesday - 1st and Third Week - Closed week of March 16
8:00 AM - 10:00 AM
Closed
Sunday, Monday, Tuesday, Thursday, Friday, Saturday",Johnson
New Life City Church,1717 McGee Street,Kansas,City,MO,Distance: 4.50 Miles,66205, Pantry,816-421-7729,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
2:00 PM - 4:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday, Saturday",Johnson
Westside Community Action,2130 B Jefferson Street,Kansas,City,MO,Distance: 4.50 Miles,66205, On-site Meals,816-842-1298,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
6:00 AM - 6:00 PM
Tuesday - every week
6:00 AM - 6:00 PM
Wednesday - every week
6:00 AM - 6:00 PM
Thursday - every week
6:00 AM - 6:00 PM
Friday - every week
6:00 AM - 6:00 PM
Saturday - every week
6:00 AM - 4:00 PM
Closed
Sunday",Johnson
Jesus El Buen Pastor,3007 Mercier,Kansas,City,MO,Distance: 4.50 Miles,66205, Pantry,913-707-3518,"PLEASE CALL TO CONFIRM HOURS
Thursday - every week
9:00 AM - 1:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Johnson
The PEER Center,800 E 21st Street,Kansas,City,MO,Distance: 4.50 Miles,66205, On-site Meals,816-404-6384,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
1:30 PM - 6:30 PM
Tuesday - every week
1:30 PM - 6:30 PM
Wednesday - every week
1:30 PM - 6:30 PM
Thursday - every week
1:30 PM - 6:30 PM
Friday - every week
1:30 PM - 6:30 PM
Saturday - every week
9:00 AM - 2:00 PM
Closed
Sunday",Johnson
Saint Therese Catholic Church,5814 Euclid Avenue,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-444-5406,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 4:00 PM
Tuesday - every week
9:00 AM - 4:00 PM
Wednesday - every week
9:00 AM - 4:00 PM
Thursday - every week
9:00 AM - 4:00 PM
Friday - every week
9:00 AM - 4:00 PM
Closed
Sunday, Saturday",Johnson
Southside First Baptist Church,2015 E 50th Street,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-965-5396,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
5:00 PM - 6:20 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday, Saturday",Johnson
Zion Grove M.B.C.,2801 Swope Parkway,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-924-1818,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
10:00 AM - 12:00 PM
Saturday - every week
10:00 AM - 12:00 PM
Closed
Sunday, Monday, Tuesday, Thursday, Friday",Johnson
Emmanuel Family & Child,2416 Swope Parkway,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-921-3164,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
10:00 AM - 12:00 PM
Tuesday - every week
10:00 AM - 12:00 PM
Wednesday - every week
10:00 AM - 12:00 PM
Thursday - every week
10:00 AM - 12:00 PM
Friday - every week
10:00 AM - 12:00 PM
Closed
Sunday, Saturday",Johnson
Catholic Charities,4001 Blue Parkway Suite 250,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-659-8270,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
1:00 PM - 3:30 PM
Tuesday - every week
1:00 PM - 3:30 PM
Wednesday - every week
1:00 PM - 3:30 PM
Thursday - every week
1:00 PM - 3:30 PM
Closed
Sunday, Friday, Saturday",Johnson
Vineyard Neighborhood,4301 E 43rd Street,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-921-5303,"PLEASE CALL TO CONFIRM HOURS
Wednesday - every week
10:30 AM - 12:30 PM
Saturday - 3rd Week
10:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Thursday, Friday",Johnson
Saint Louis Social Services,5930 Swope Parkway,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-822-2831,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
10:00 AM - 1:00 PM
Tuesday - every week
10:00 AM - 1:00 PM
Wednesday - every week
10:00 AM - 1:00 PM
Thursday - every week
10:00 AM - 1:00 PM
Closed
Sunday, Friday, Saturday",Johnson
Saint Therese Catholic Church,5814 Euclid Avenue,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-444-5406,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Tuesday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Wednesday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Thursday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Friday - every week
9:00 AM - 12:00 PM
1:00 PM - 3:00 PM
Closed
Sunday, Saturday",Johnson
Covenant Presbyterian Church,5931 Swope Parkway,Kansas,City,MO,Distance: 4.80 Miles,66205, Pantry,816-444-3693,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
10:00 AM - 12:00 PM
Tuesday - every week
10:00 AM - 12:00 PM
Wednesday - every week
10:00 AM - 12:00 PM
Thursday - every week
10:00 AM - 12:00 PM
Friday - every week
10:00 AM - 12:00 PM
Closed
Sunday, Saturday",Johnson
New Life Family Church,4835 Shawnee Drive,Kansas,City,KS,Distance: 4.90 Miles,66205, Pantry,913-262-8048,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
1:00 PM - 4:00 PM
Tuesday - every week
9:00 AM - 4:00 PM
Wednesday - every week
1:00 PM - 4:00 PM
Thursday - every week
1:00 PM - 4:00 PM
Friday - every week
9:00 AM - 4:00 PM
Saturday - every week
9:00 AM - 12:00 PM
Closed
Sunday",Johnson
Metropolitan Avenue United,3730 Metropolitan Avenue,Kansas,City,KS,Distance: 4.90 Miles,66205, Pantry,913-831-4531,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 12:00 PM
Wednesday - Last Week
4:30 PM - 6:30 PM
Closed
Sunday, Monday, Thursday, Friday, Saturday",Johnson
Catholic Charities,1708 Steele Road,Kansas,City,KS,Distance: 4.90 Miles,66205, Pantry,913-433-2100,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 4:30 PM
Wednesday - every week
8:30 AM - 4:30 PM
Thursday - every week
10:30 AM - 6:30 PM
Friday - every week
8:30 AM - 4:30 PM
Closed
Sunday, Tuesday, Saturday",Johnson
First Spanish Pantry,3040 S 51st Street,Kansas,City,KS,Distance: 4.90 Miles,66205, Pantry,913-362-5207,"PLEASE CALL TO CONFIRM HOURS
Wednesday - 3rd Week
6:00 PM - 8:00 PM
Saturday - 3rd Week
8:00 AM - 9:00 AM
Closed
Sunday, Monday, Tuesday, Thursday, Friday",Johnson
Harmon High School,2400 Steele Road,Kansas,City,KS,Distance: 4.90 Miles,66205, Moblie Distribution,913-432-3141,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Week
1:00 PM - 3:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Immanuel Lutheran Church,3232 Metropolitan Avenue,Kansas,City,KS,Distance: 4.90 Miles,66205, Pantry,913-638-3894,"PLEASE CALL TO CONFIRM HOURS
Tuesday - weekly
9:00 AM - 11:30 AM
Closed
Sunday, Monday, Wednesday, Thursday, Friday, Saturday",Johnson
Leawood Presbyterian Church,2715 W 83rd Street,Leawood,KS,66206,Distance: 0.00 Miles,66206, Pantry,913-649-1144,"PLEASE CALL TO CONFIRM HOURS
Saturday - every week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Jewish Family Services,425 E 63rd Street,Kansas,City,MO,Distance: 1.70 Miles,66206, Pantry,913-327-8250,"PLEASE CALL TO CONFIRM HOURS
Monday - 2nd Week
6:00 PM - 7:30 PM
Tuesday - 4th Week
10:00 AM - 11:40 AM
6:00 PM - 7:30 PM
Wednesday - every week
10:00 AM - 3:10 PM
Thursday - Week;y
10:00 AM - 3:10 PM
Friday - 1st and 3rd Week
9:00 AM - 2:00 AM
Closed
Sunday, Saturday",Johnson
Colonial Presbyterian Church,9500 Wornall Road,Kansas,City,MO,Distance: 1.70 Miles,66206, Moblie Distribution,816-942-3272,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Week
8:00 AM - 9:30 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Colonial Presbyterian Church,9500 Wornall Road,Kansas,City,MO,Distance: 1.70 Miles,66206, Pantry,816-942-3272,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:30 AM - 1:30 PM
Thursday - every week
10:30 AM - 1:30 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Johnson
International Youth Fellowship,7900 Jarboe Street,Kansas,City,MO,Distance: 1.70 Miles,66206, Pantry,816-437-5440,"PLEASE CALL TO CONFIRM HOURS
Saturday - every week
2:00 PM - 4:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Christ The King Church,8510 Wornall Road,Kansas,City,MO,Distance: 1.70 Miles,66206, Pantry,816-363-4888,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 11:00 AM
Friday - every week
9:00 AM - 11:00 AM
Saturday - every week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Wednesday, Thursday",Johnson
Red Bridge Pantry,100 W Red Bridge,Kansas,City,MO,Distance: 1.70 Miles,66206, Pantry,816-942-1866,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Colonial Presbyterian Church,9500 Wornall Road,Kansas,City,MO,Distance: 1.70 Miles,66206, Pantry,816-942-3272,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:30 AM - 1:30 PM
Thursday - every week
10:30 AM - 1:30 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Johnson
Jewish Family Services,5801 W 115th Street 103,Overland,Park,KS,Distance: 2.00 Miles,66206, Pantry,913-327-8250,"PLEASE CALL TO CONFIRM HOURS
Sunday - 3rd Week
10:00 AM - 12:00 PM
2:00 PM - 4:00 PM
Tuesday - 2nd Week
5:00 PM - 7:00 PM
Thursday - Weekly
9:45 AM - 12:00 PM
1:45 PM - 4:00 PM
Closed
Monday, Wednesday, Friday, Saturday",Johnson
Church of the Resurrection OP,8412 W 95th Street,Overland,Park,KS,Distance: 3.00 Miles,66206, Pantry,913-642-4400,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 12:00 PM
Wednesday - every week
6:00 PM - 8:00 PM
Closed
Sunday, Tuesday, Thursday, Friday, Saturday",Johnson
Catholic Charities,9806 W 87th Street,Overland,Park,KS,Distance: 3.00 Miles,66206, Pantry,913-432-3141,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 4:30 PM
Tuesday - every week
8:30 AM - 4:30 PM
Wednesday - every week
8:30 AM - 4:30 PM
Thursday - every week
8:30 AM - 4:30 PM
Friday - every week
8:30 AM - 4:30 PM
Closed
Sunday, Saturday",Johnson
ReNewed Hope Mobile Dist.,8714 Antioch Road,Overland,Park,KS,Distance: 3.00 Miles,66206, Moblie Distribution,913-263-2802,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:00 AM - 12:00 PM
Closed
Sunday, Monday, Wednesday, Thursday, Friday, Saturday",Johnson
First Southern Baptist Church,8600 W 91st Terrace,Overland,Park,KS,Distance: 3.00 Miles,66206, Pantry,913-381-0467,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 3:00 PM
Tuesday - every week
9:00 AM - 3:00 PM
Wednesday - every week
9:00 AM - 3:00 PM
Thursday - every week
9:00 AM - 3:00 PM
Closed
Sunday, Friday, Saturday",Johnson
ReNewed Hope Food Pantry,8714 Antioch Road,Overland,Park,KS,Distance: 3.00 Miles,66206, Pantry,913-263-2802,"PLEASE CALL TO CONFIRM HOURS
Sunday - every week
3:00 PM - 5:00 PM
Tuesday - every week
10:00 AM - 12:00 PM
Closed
Monday, Wednesday, Thursday, Friday, Saturday",Johnson
Serve the World,1414 E 103rd Street,Kansas,City,MO,Distance: 3.10 Miles,66206, Moblie Distribution,816-942-1414,"PLEASE CALL TO CONFIRM HOURS
Saturday - 2nd Week
7:00 AM - 8:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Serve the World Food Pantry,1414 E 103rd Street,Kansas,City,MO,Distance: 3.10 Miles,66206, Pantry,816-942-1414,"PLEASE CALL TO CONFIRM HOURS
Sunday - every week
10:15 AM - 10:45 AM
12:00 PM - 12:30 PM
Wednesday - every week
4:00 PM - 6:15 PM
Closed
Monday, Tuesday, Thursday, Friday, Saturday",Johnson
Hope Rocks,534 E 99th Street,Kansas,City,MO,Distance: 3.10 Miles,66206, Pantry,816-214-4900,"PLEASE CALL TO CONFIRM HOURS
Thursday - every week
9:30 AM - 2:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Johnson
Overland Park Christian Church,7600 W 75 Street,Overland,Park,KS,Distance: 4.20 Miles,66206, Pantry,913-677-4646,"PLEASE CALL TO CONFIRM HOURS
Tuesday - 2nd Week
5:30 PM - 7:30 PM
Saturday - Last Week
9:30 AM - 11:30 AM
Closed
Sunday, Monday, Wednesday, Thursday, Friday",Johnson
Saint Catherine's Outreach,4101 E 105th Terrace,Kansas,City,MO,Distance: 4.80 Miles,66206, Pantry,816-761-5483,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 1:00 PM
Thursday - every week
9:00 AM - 1:00 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Johnson
Three Trails Community,201 E. 133 St.,Kansas,City,MO,Distance: 4.90 Miles,66206, Moblie Distribution,816-606-7464,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Week
12:00 PM - 1:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Leawood Presbyterian Church,2715 W 83rd Street,Leawood,KS,66206,Distance: 0.90 Miles,66207, Pantry,913-649-1144,"PLEASE CALL TO CONFIRM HOURS
Saturday - every week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Jewish Family Services,5801 W 115th Street 103,Overland,Park,KS,Distance: 2.20 Miles,66207, Pantry,913-327-8250,"PLEASE CALL TO CONFIRM HOURS
Sunday - 3rd Week
10:00 AM - 12:00 PM
2:00 PM - 4:00 PM
Tuesday - 2nd Week
5:00 PM - 7:00 PM
Thursday - Weekly
9:45 AM - 12:00 PM
1:45 PM - 4:00 PM
Closed
Monday, Wednesday, Friday, Saturday",Johnson
Church of the Resurrection OP,8412 W 95th Street,Overland,Park,KS,Distance: 2.20 Miles,66207, Pantry,913-642-4400,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 12:00 PM
Wednesday - every week
6:00 PM - 8:00 PM
Closed
Sunday, Tuesday, Thursday, Friday, Saturday",Johnson
Catholic Charities,9806 W 87th Street,Overland,Park,KS,Distance: 2.20 Miles,66207, Pantry,913-432-3141,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
8:30 AM - 4:30 PM
Tuesday - every week
8:30 AM - 4:30 PM
Wednesday - every week
8:30 AM - 4:30 PM
Thursday - every week
8:30 AM - 4:30 PM
Friday - every week
8:30 AM - 4:30 PM
Closed
Sunday, Saturday",Johnson
First Southern Baptist Church,8600 W 91st Terrace,Overland,Park,KS,Distance: 2.20 Miles,66207, Pantry,913-381-0467,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 3:00 PM
Tuesday - every week
9:00 AM - 3:00 PM
Wednesday - every week
9:00 AM - 3:00 PM
Thursday - every week
9:00 AM - 3:00 PM
Closed
Sunday, Friday, Saturday",Johnson
ReNewed Hope Food Pantry,8714 Antioch Road,Overland,Park,KS,Distance: 2.20 Miles,66207, Pantry,913-263-2802,"PLEASE CALL TO CONFIRM HOURS
Sunday - every week
3:00 PM - 5:00 PM
Tuesday - every week
10:00 AM - 12:00 PM
Closed
Monday, Wednesday, Thursday, Friday, Saturday",Johnson
ReNewed Hope Mobile Dist.,8714 Antioch Road,Overland,Park,KS,Distance: 2.20 Miles,66207, Moblie Distribution,913-263-2802,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:00 AM - 12:00 PM
Closed
Sunday, Monday, Wednesday, Thursday, Friday, Saturday",Johnson
Colonial Presbyterian Church,9500 Wornall Road,Kansas,City,MO,Distance: 2.30 Miles,66207, Pantry,816-942-3272,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:30 AM - 1:30 PM
Thursday - every week
10:30 AM - 1:30 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Johnson
Colonial Presbyterian Church,9500 Wornall Road,Kansas,City,MO,Distance: 2.30 Miles,66207, Moblie Distribution,816-942-3272,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Week
8:00 AM - 9:30 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
International Youth Fellowship,7900 Jarboe Street,Kansas,City,MO,Distance: 2.30 Miles,66207, Pantry,816-437-5440,"PLEASE CALL TO CONFIRM HOURS
Saturday - every week
2:00 PM - 4:00 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Christ The King Church,8510 Wornall Road,Kansas,City,MO,Distance: 2.30 Miles,66207, Pantry,816-363-4888,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
9:00 AM - 11:00 AM
Friday - every week
9:00 AM - 11:00 AM
Saturday - every week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Wednesday, Thursday",Johnson
Red Bridge Pantry,100 W Red Bridge,Kansas,City,MO,Distance: 2.30 Miles,66207, Pantry,816-942-1866,"PLEASE CALL TO CONFIRM HOURS
Saturday - 3rd Week
9:00 AM - 11:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Colonial Presbyterian Church,9500 Wornall Road,Kansas,City,MO,Distance: 2.30 Miles,66207, Pantry,816-942-3272,"PLEASE CALL TO CONFIRM HOURS
Tuesday - every week
10:30 AM - 1:30 PM
Thursday - every week
10:30 AM - 1:30 PM
Closed
Sunday, Monday, Wednesday, Friday, Saturday",Johnson
Jewish Family Services,425 E 63rd Street,Kansas,City,MO,Distance: 2.30 Miles,66207, Pantry,913-327-8250,"PLEASE CALL TO CONFIRM HOURS
Monday - 2nd Week
6:00 PM - 7:30 PM
Tuesday - 4th Week
10:00 AM - 11:40 AM
6:00 PM - 7:30 PM
Wednesday - every week
10:00 AM - 3:10 PM
Thursday - Week;y
10:00 AM - 3:10 PM
Friday - 1st and 3rd Week
9:00 AM - 2:00 AM
Closed
Sunday, Saturday",Johnson
Overland Park Christian Church,7600 W 75 Street,Overland,Park,KS,Distance: 3.40 Miles,66207, Pantry,913-677-4646,"PLEASE CALL TO CONFIRM HOURS
Tuesday - 2nd Week
5:30 PM - 7:30 PM
Saturday - Last Week
9:30 AM - 11:30 AM
Closed
Sunday, Monday, Wednesday, Thursday, Friday",Johnson
Serve the World,1414 E 103rd Street,Kansas,City,MO,Distance: 3.70 Miles,66207, Moblie Distribution,816-942-1414,"PLEASE CALL TO CONFIRM HOURS
Saturday - 2nd Week
7:00 AM - 8:00 AM
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
Serve the World Food Pantry,1414 E 103rd Street,Kansas,City,MO,Distance: 3.70 Miles,66207, Pantry,816-942-1414,"PLEASE CALL TO CONFIRM HOURS
Sunday - every week
10:15 AM - 10:45 AM
12:00 PM - 12:30 PM
Wednesday - every week
4:00 PM - 6:15 PM
Closed
Monday, Tuesday, Thursday, Friday, Saturday",Johnson
Hope Rocks,534 E 99th Street,Kansas,City,MO,Distance: 3.70 Miles,66207, Pantry,816-214-4900,"PLEASE CALL TO CONFIRM HOURS
Thursday - every week
9:30 AM - 2:30 PM
Closed
Sunday, Monday, Tuesday, Wednesday, Friday, Saturday",Johnson
Santa Fe Waystation,6422 Santa Fe Drive,Overland,Park,KS,Distance: 4.90 Miles,66207, Pantry,913-722-2310,"PLEASE CALL TO CONFIRM HOURS
Monday - every week
9:00 AM - 11:00 AM
5:00 PM - 7:00 PM
Closed
Sunday, Tuesday, Wednesday, Thursday, Friday, Saturday",Johnson
City of Mission Kansas,7401 Johnson Drive,Overland,Park,KS,Distance: 4.90 Miles,66207, Moblie Distribution,913-433-6665,"PLEASE CALL TO CONFIRM HOURS
Saturday - 5th Week
7:30 AM - until food runs out
Closed
Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",Johnson
